   #R1                        R2                        Energy
   1.0093749761581421        1.0093749761581421        2.7999999523162842     
   1.0093749761581421        1.1187499761581421        2.7999999523162842     
   1.0093749761581421        1.2281249761581421        2.7999999523162842     
   1.0093749761581421        1.3374999761581421        2.7999999523162842     
   1.0093749761581421        1.4468749761581421        2.7999999523162842     
   1.0093749761581421        1.5562499761581421        2.7999999523162842     
   1.0093749761581421        1.6656249761581421        2.7005561145712855     
   1.0093749761581421        1.7749999761581421        2.4806640438323981     
   1.0093749761581421        1.8843749761581421        2.2992775740259828     
   1.0093749761581421        1.9937499761581421        2.1478225627537202     
   1.0093749761581421        2.1031249761581421        2.0202802314678046     
   1.0093749761581421        2.2124999761581421        1.9122371307492083     
   1.0093749761581421        2.3218749761581421        1.8203060751982485     
   1.0093749761581421        2.4312499761581421        1.7417877598375675     
   1.0093749761581421        2.5406249761581421        1.6744793759105443     
   1.0093749761581421        2.6499999761581421        1.6165666735994584     
   1.0093749761581421        2.7593749761581421        1.5665590478494418     
   1.0093749761581421        2.8687499761581421        1.5232438010812821     
   1.0093749761581421        2.9781249761581421        1.4856469059348016     
   1.0093749761581421        3.0874999761581421        1.4529946879748972     
   1.0093749761581421        3.1968749761581421        1.4246750759000062     
   1.0093749761581421        3.3062499761581421        1.4001993634650309     
   1.0093749761581421        3.4156249761581421        1.3791664547230507     
   1.0093749761581421        3.5249999761581421        1.3612317567632075     
   1.0093749761581421        3.6343749761581421        1.3460825220690382     
   1.0093749761581421        3.7437499761581421        1.3334207245434131     
   1.0093749761581421        3.8531249761581421        1.3229536507254507     
   1.0093749761581421        3.9624999761581421        1.3143914706452966     
   1.0093749761581421        4.0718749761581421        1.3074502841294973     
   1.0093749761581421        4.1812499761581421        1.3018586491861446     
   1.0093749761581421        4.2906249761581421        1.2973654603810423     
   1.0093749761581421        4.3999999761581421        1.2937472526525762     
   1.0093749761581421        4.5093749761581421        1.2908134853841071     
   1.0093749761581421        4.6187499761581421        1.2884089916681318     
   1.0093749761581421        4.7281249761581421        1.2864134237007145     
   1.0093749761581421        4.8374999761581421        1.2847380704345766     
   1.0093749761581421        4.9468749761581421        1.2833207915039837     
   1.0093749761581421        5.0562499761581421        1.2821199743179854     
   1.0093749761581421        5.1656249761581421        1.2811083957461789     
   1.0093749761581421        5.2749999761581421        1.2802677038582129     
   1.0093749761581421        5.3843749761581421        1.2795839909521642     
   1.0093749761581421        5.4937499761581421        1.2790446676940497     
   1.0093749761581421        5.6031249761581421        1.2786366182013287     
   1.0093749761581421        5.7124999761581421        1.2783454476856890     
   1.0093749761581421        5.8218749761581421        1.2781555392684418     
   1.0093749761581421        5.9312499761581421        1.2780506104288774     
   1.0093749761581421        6.0406249761581421        1.2780144872484349     
   1.0093749761581421        6.1499999761581421        1.2780318762345364     
   1.0093749761581421        6.2593749761581421        1.2780889891260327     
   1.0093749761581421        6.3687499761581421        1.2781739493101436     
   1.0093749761581421        6.4781249761581421        1.2782769683380284     
   1.0093749761581421        6.5874999761581421        1.2783903222248203     
   1.0093749761581421        6.6968749761581421        1.2785081793606374     
   1.0093749761581421        6.8062499761581421        1.2786263379027989     
   1.0093749761581421        6.9156249761581421        1.2787419251824554     
   1.0093749761581421        7.0249999761581421        1.2788530999382051     
   1.0093749761581421        7.1343749761581421        1.2789587843788692     
   1.0093749761581421        7.2437499761581421        1.2790584402231184     
   1.0093749761581421        7.3531249761581421        1.2791518927090448     
