   #R1                       R2                        Energy                   
   1.0999999791383743        1.0999999791383743        2.7999999523162842     
   1.0999999791383743        1.2999999821186066        2.7999999523162842     
   1.0999999791383743        1.4999999850988388        2.3379604779085068     
   1.0999999791383743        1.6999999880790710        1.8738377402471080     
   1.0999999791383743        1.8999999910593033        1.5608168574462280     
   1.0999999791383743        2.0999999940395355        1.3378604099871600     
   1.0999999791383743        2.2999999970197678        1.1740789170633694     
   1.0999999791383743        2.5000000000000000        1.0514556193056785     
   1.0999999791383743        2.7000000029802322       0.95802542835274007     
   1.0999999791383743        2.9000000059604645       0.88555350792611220     
   1.0999999791383743        3.1000000089406967       0.82862257597177102     
   1.0999999791383743        3.3000000119209290       0.78389708011547565     
   1.0999999791383743        3.5000000149011612       0.74931894863783399     
   1.0999999791383743        3.7000000178813934       0.72337722054238585     
   1.0999999791383743        3.9000000208616257       0.70463308772626421     
   1.0999999791383743        4.1000000238418579       0.69156383290918089     
   1.0999999791383743        4.3000000268220901       0.68265123176843412     
   1.0999999791383743        4.5000000298023224       0.67656514846015159     
   1.0999999791383743        4.7000000327825546       0.67230459089926686     
   1.0999999791383743        4.9000000357627869       0.66922843145572342     
   1.0999999791383743        5.1000000387430191       0.66698553454639586     
   1.0999999791383743        5.3000000417232513       0.66539919285129434     
   1.0999999791383743        5.5000000447034836       0.66436291536324366     
   1.0999999791383743        5.7000000476837158       0.66377873503585794     
   1.0999999791383743        5.9000000506639481       0.66353899704079800     
   1.0999999791383743        6.1000000536441803       0.66353456377942321     
   1.0999999791383743        6.3000000566244125       0.66366997413383466     
   1.0999999791383743        6.5000000596046448       0.66387338739321311     
   1.0999999791383743        6.7000000625848770       0.66409809197572089     
   1.0999999791383743        6.9000000655651093       0.66431799466762587     
   1.0999999791383743        7.1000000685453415       0.66452098625756417     
   1.0999999791383743        7.3000000715255737       0.66470300720143416     
   1.0999999791383743        7.5000000745058060       0.66486394385277048     
   1.0999999791383743        7.7000000774860382       0.66500528729730335     
   1.0999999791383743        7.9000000804662704       0.66512900766320560     
   1.0999999791383743        8.1000000834465027       0.66523709767264283     
   1.0999999791383743        8.3000000864267349       0.66533141908510174     
   1.0999999791383743        8.5000000894069672       0.66541366168664673     
   1.0999999791383743        8.7000000923871994       0.66548533685031463     
   1.0999999791383743        8.9000000953674316       0.66554778215156407  
   4.3000000268220901        1.0999999791383743       0.68265123176843412     
   4.3000000268220901        1.2999999821186066        7.0345896189007287E-002
   4.3000000268220901        1.4999999850988388        5.1297590979374787E-002
   4.3000000268220901        1.6999999880790710       0.32996737318652719     
   4.3000000268220901        1.8999999910593033       0.75148802738677245     
   4.3000000268220901        2.0999999940395355        1.2304476894314893     
   4.3000000268220901        2.2999999970197678        1.7180059503825940     
   4.3000000268220901        2.5000000000000000        2.1856709654242801     
   4.3000000268220901        2.7000000029802322        2.6168710087995253     
   4.3000000268220901        2.9000000059604645        2.7999999523162842     
   4.3000000268220901        3.1000000089406967        2.7999999523162842     
   4.3000000268220901        3.3000000119209290        2.7999999523162842     
   4.3000000268220901        3.5000000149011612        2.7999999523162842     
   4.3000000268220901        3.7000000178813934        2.7999999523162842     
   4.3000000268220901        3.9000000208616257        2.7999999523162842     
   4.3000000268220901        4.1000000238418579        2.7999999523162842     
   4.3000000268220901        4.3000000268220901        2.7999999523162842     
   4.3000000268220901        4.5000000298023224        2.7999999523162842     
   4.3000000268220901        4.7000000327825546        2.7999999523162842     
   4.3000000268220901        4.9000000357627869        2.7999999523162842     
   4.3000000268220901        5.1000000387430191        2.7999999523162842     
   4.3000000268220901        5.3000000417232513        2.7999999523162842     
   4.3000000268220901        5.5000000447034836        2.7999999523162842     
   4.3000000268220901        5.7000000476837158        2.7999999523162842     
   4.3000000268220901        5.9000000506639481        2.7999999523162842     
   4.3000000268220901        6.1000000536441803        2.7999999523162842     
   4.3000000268220901        6.3000000566244125        2.7999999523162842     
   4.3000000268220901        6.5000000596046448        2.7999999523162842     
   4.3000000268220901        6.7000000625848770        2.7999999523162842     
   4.3000000268220901        6.9000000655651093        2.7999999523162842     
   4.3000000268220901        7.1000000685453415        2.7999999523162842     
   4.3000000268220901        7.3000000715255737        2.7999999523162842     
   4.3000000268220901        7.5000000745058060        2.7999999523162842     
   4.3000000268220901        7.7000000774860382        2.7999999523162842     
   4.3000000268220901        7.9000000804662704        2.7999999523162842     
   4.3000000268220901        8.1000000834465027        2.7999999523162842     
   4.3000000268220901        8.3000000864267349        2.7999999523162842     
   4.3000000268220901        8.5000000894069672        2.7999999523162842     
   4.3000000268220901        8.7000000923871994        2.7999999523162842     
   4.3000000268220901        8.9000000953674316        2.7999999523162842   
   8.9000000953674316        1.0999999791383743       0.66554778215156407     
   8.9000000953674316        1.2999999821186066        5.7935144387116957E-002
   8.9000000953674316        1.4999999850988388        4.3330114301077888E-002
   8.9000000953674316        1.6999999880790710       0.32571714042330974     
   8.9000000953674316        1.8999999910593033       0.75009246947525243     
   8.9000000953674316        2.0999999940395355        1.2311733951346215     
   8.9000000953674316        2.2999999970197678        1.7204272553177578     
   8.9000000953674316        2.5000000000000000        2.1897204108372907     
   8.9000000953674316        2.7000000029802322        2.6228208087081382     
   8.9000000953674316        2.9000000059604645        2.7999999523162842     
   8.9000000953674316        3.1000000089406967        2.7999999523162842     
   8.9000000953674316        3.3000000119209290        2.7999999523162842     
   8.9000000953674316        3.5000000149011612        2.7999999523162842     
   8.9000000953674316        3.7000000178813934        2.7999999523162842     
   8.9000000953674316        3.9000000208616257        2.7999999523162842     
   8.9000000953674316        4.1000000238418579        2.7999999523162842     
   8.9000000953674316        4.3000000268220901        2.7999999523162842     
   8.9000000953674316        4.5000000298023224        2.7999999523162842     
   8.9000000953674316        4.7000000327825546        2.7999999523162842     
   8.9000000953674316        4.9000000357627869        2.7999999523162842     
   8.9000000953674316        5.1000000387430191        2.7999999523162842     
   8.9000000953674316        5.3000000417232513        2.7999999523162842     
   8.9000000953674316        5.5000000447034836        2.7999999523162842     
   8.9000000953674316        5.7000000476837158        2.7999999523162842     
   8.9000000953674316        5.9000000506639481        2.7999999523162842     
   8.9000000953674316        6.1000000536441803        2.7999999523162842     
   8.9000000953674316        6.3000000566244125        2.7999999523162842     
   8.9000000953674316        6.5000000596046448        2.7999999523162842     
   8.9000000953674316        6.7000000625848770        2.7999999523162842     
   8.9000000953674316        6.9000000655651093        2.7999999523162842     
   8.9000000953674316        7.1000000685453415        2.7999999523162842     
   8.9000000953674316        7.3000000715255737        2.7999999523162842     
   8.9000000953674316        7.5000000745058060        2.7999999523162842     
   8.9000000953674316        7.7000000774860382        2.7999999523162842     
   8.9000000953674316        7.9000000804662704        2.7999999523162842     
   8.9000000953674316        8.1000000834465027        2.7999999523162842     
   8.9000000953674316        8.3000000864267349        2.7999999523162842     
   8.9000000953674316        8.5000000894069672        2.7999999523162842     
